,일자,식사명,식사내용
18537,20131126,점심식사2,"깍두기(손칼),비엔나구이,쌀밥(반공기),야채샐러드,치즈함박스테이크&데미,크림스프,피클"
18538,20131127,아침식사,"김무침,누룽지,모듬장조림,배추김치,북어해장국,쌀밥,우유,치커리무생채"
18539,20131127,아침식사2,"검은콩우유,그린스프(경양식),식빵&모닝빵,야채샐러드"
18540,20131127,점심식사,"메추리알마늘조림,배추김치,불고기잡채,시래기된장지짐,쌀밥,월동초겉절이,콩나물국"
18541,20131127,저녁식사,"단무지잔파무침,멸치볶음,배추김치,쌀밥,짬봉수제비국"
18542,20131127,점심식사2,"그린스프(경양식),단무지,배추김치,쌀밥(반공기),야채샐러드,크림소스떡볶이,함박스테이크"
18543,20131128,아침식사,"김치국,깍두기(손칼),누룽지,쌀밥,오복채무침,우유,이면수무조림,참치야채전"
18544,20131128,아침식사2,"스크램블에그(경양식),식빵&모닝빵,야채샐러드,크림스프(경양식),화인쿨"
18545,20131128,점심식사,"꽁치구이,돈육수제비볶음,배추김치,쌀밥,양배추쌈,파절이(콩나물.양파.대파),피홍합탕"
18546,20131128,저녁식사,"닭살파프리카볶음,미역국,배추김치,비름초무침,쌀밥,알감자간장조림"
18547,20131128,점심식사2,"김밥볶음밥,단무지채무침,아기볼조랭이떡조림,잔치국수,쫑쫑썬김치,콩나물무침"
18548,20131129,아침식사,"갈치그릴구이,누룽지,무생채(미나리),미더덕된장국,배추김치,쌀밥,애기새송이볶음,우유"
18549,20131129,아침식사2,"식빵&모닝빵,야채샐러드,야채스프,피크닉"
18550,20131129,점심식사,"고추지양념무침,닭다리백숙,두부조림,물파래무무침,석박지,쌀밥(반공기)"
18551,20131129,저녁식사,"깍두기(손칼),만두국,멸치아몬드볶음,시골식돈육김치찌개,쌀밥,청경채겉절이"
18552,20131129,점심식사2,"깍두기(손칼),돈까스,쌀밥(반공기),야채샐러드,야채스프,줄무늬감자튀김,피클"
18553,20131130,아침식사,"김,김치볶음,누룽지,미트볼케찹조림,쌀밥,어묵양파볶음,우유,황태계란국"
18554,20131130,아침식사2,"두유,식빵&모닝빵,야채샐러드,크림스프(경양식)"
18555,20131130,점심식사,"가자미구이,단배추된장국,마늘밥,배추김치,순대야채복음,오이생채,참나물무침"
18556,20131130,저녁식사,"단무지,배추김치,아기볼조랭이떡조림,월동초된장국,자장밥,청양풍잡채"
18557,20131130,점심식사2,"단무지,모듬볼튀김(오미새),배추김치,쌀밥(반공기),야채샐러드,치즈함박스테이크&데미,크림스프"
18558,20131201,아침식사,"꽁치생강장조림,누룽지,배추김치,쌀밥,우유,월동초겉절이,햄야채볶음,호박된장국"
18559,20131201,아침식사2,"브로컬리스프,식빵&모닝빵,야채샐러드,화인쿨"
18560,20131201,점심식사,"깍두기(손칼),닭단호박조림,마늘쫑무침,멸치유자청볶음,미역국,부추겉절이,쌀밥"
18561,20131201,저녁식사,"배추김치,순두부국,쌀밥,오징어야채볶음,쥐포볶음,치커리무생채"
18562,20131201,점심식사2,"깍두기(손칼),모듬커틀렛(새,휘),브로컬리스프,쌀밥(반공기),야채샐러드,참치감자샐러드,피클"
18563,20131202,아침식사,"가지나물,깍두기(손칼),도라지생채,배추김치,배추된장국,삼치무조림,쌀밥,우유"
18564,20131202,아침식사2,"검은콩우유,식빵&모닝빵,야채샐러드,콘후레이크,크림스프(경양식)"
18565,20131202,점심식사,"계란찜,깍두기(손칼),꽁치구이,물미역무무침,버섯김무침,부대찌개,쌀밥"
18566,20131202,저녁식사,"돈육숙주볶음,배추김치,쌀밥,오이치커리무침,오징어무국,청양풍잡채"
18567,20131202,점심식사2,"깍두기(손칼),멕시칸샐러드,쌀밥,야채샐러드,크림스프,피클,함박스테이크"
18568,20131203,아침식사,"건새우마늘쫑볶음,김치국,깍두기(손칼),누룽지,닭볶음탕,쌀밥,우유,월동초겉절이"
18569,20131203,아침식사2,"단호박스프,딸기&쵸코우유,스크램블에그(경양식),식빵&모닝빵,야채샐러드"
18570,20131203,점심식사,"떡갈비바베큐조림,석박지,쇠고기영양탕,쌀밥,어묵양파볶음,풋고추된장무침"
18571,20131203,저녁식사,"계란후라이,김치볶음밥,깍두기(손칼),두부유부된장국,마카로니샐러드,야채샐러드"
18572,20131203,점심식사2,"단무지,단호박스프,더운야채,돈까스,배추김치,쌀밥,야채샐러드"
18573,20131204,아침식사,"고등어무조림,누룽지,메추리알곤약조림,배추김치,쌀밥,오이생채,우유,팽이맑은국"
18574,20131204,아침식사2,"식빵&모닝빵,야채샐러드,야채스프,저지방우유,콘후레이크"
18575,20131204,점심식사,"돈육애느타리버섯볶음,마늘편멸치볶음,배추김치,상추깻잎쌈,쌀밥,양파절임,조갯살미역국"
18576,20131204,저녁식사,"배추김치,소세지전,쌀밥,쭈꾸미오징어볶음,참나물겉절이,콩나물국"
18577,20131204,점심식사2,"단무지,만두강정,바나나샐러드,배추김치,쌀밥,야채스프,치즈함박스테이크&데미"
18578,20131205,아침식사,"계란찜,누룽지,배추김치,쇠고기가지볶음,시금치나물,쌀밥,어묵무국,우유"
18579,20131205,아침식사2,"두유,식빵&모닝빵,야채샐러드,크림스프(경양식),햄구이"
18580,20131205,점심식사,"감자조림,김치국,깍두기(손칼),닭불고기(180),물파래무무침,생선까스&타르,쌀밥,요플레"
18581,20131205,저녁식사,"고추지양념무침,깍두기(손칼),돼지국밥,부추겉절이,생양파"
18582,20131205,점심식사2,"깍두기(손칼),식빵&딸기잼,쌀밥,옥수수샐러드(올),요플레,치즈돈까스,크림스프(경양식),피클"
18583,20131206,아침식사,"누룽지,단배추된장국,배추김치,소방어무조림,쌀밥,애호박새우살볶음,우유,진미고추장무침"
18584,20131206,아침식사2,"식빵&모닝빵,야채샐러드,양송이스프(경양식),피크닉"
18585,20131206,점심식사,"굴국밥,깍두기(손칼),노란호박전,마늘쫑무침,쌀밥,오징어회무침"
18586,20131206,저녁식사,"돈육강정,두부구이.양념장,배추김치,쌀밥,알탕,청경채겉절이"
18587,20131206,점심식사2,"단무지,떡만두국,배추김치,실곤약초장무침,쌀밥,해물짜장떡볶이"
18588,20131207,아침식사,"깍두기(손칼),꽁치구이,누룽지,두부김치찌개,메추리알꽈리조림,쌀밥,우유,월동초나물"
18589,20131207,아침식사2,"딸기&쵸코우유,식빵&모닝빵,야채샐러드,크림스프(경양식)"
18590,20131207,점심식사,"깻잎양념절임,물미역무무침,배추김치,쇠고기콩나물국,쌀밥,안동찜닭,쥐포볶음"
18591,20131207,저녁식사,"배추김치,북어무국,쌀밥,오이양파무침,이면수무조림,햄계란부침"
18592,20131207,점심식사2,"깍두기(손칼),돈육강정,쌀밥,야채샐러드,치즈함박스테이크&데미,크림스프,피클"
18593,20131208,아침식사,"누룽지,돈육샐러리볶음,무생채(잔파),배추김치,숙주나물,쌀밥,우거지된장찌개,우유"
18594,20131208,아침식사2,"당근스프(경양식),식빵&모닝빵,야채샐러드,화인쿨"
18595,20131208,점심식사,"꽃게매운탕,돌나물오이겉절이,배추김치,브로컬리튀김,쇠고기야채볶음,쌀밥,어묵간장조림"
18596,20131208,저녁식사,"가지굴소스볶음,마늘쫑멸치볶음,배추겉절이,부추전,해물칼국수"
18597,20131208,점심식사2,"단무지,단호박과일샐러드,당근스프(경양식),돈까스,배추김치,쌀밥,야채샐러드"
18598,20131209,아침식사,"김치국,깍두기(손칼),누룽지,맛쥐포조림,불고기잡채,쌀밥,우유,콩나물무침"
18599,20131209,아침식사2,"검은콩우유,식빵&모닝빵,야채샐러드,야채스프,콘후레이크"
18600,20131209,점심식사,"갈비탕,생양파,석박지,소세지파세리전,쌀밥,풋고추,쌈장"
18601,20131209,저녁식사,"고등어무조림,김치볶음,무채국,쌀밥,야채고로케,오이도라지무침"
18602,20131209,점심식사2,"감자튀김(반달),깍두기(손칼),돈까스,쌀밥,야채샐러드,야채스프,피클"
18603,20131210,아침식사,"감자채베이컨볶음(I,누룽지,동태무조림,배추김치,쌀밥,우유,탕국,톳나물무침"
18604,20131210,아침식사2,"딸기&쵸코우유,쇠고기스프(경양식),식빵&모닝빵,야채샐러드"
18605,20131210,점심식사,"돈육야채볶음,들깨미역국,메추리알마늘조림,배추김치,쌀밥,월동초겉절이,케일,쌈배추(숙쌈)"
18606,20131210,저녁식사,"닭살파프리카볶음,돌나물생채,배추김치,쌀밥,연근땅콩조림,짬뽕국"
18607,20131210,점심식사2,"고구마맛탕,배추김치,쇠고기스프,쌀밥,야채샐러드,오므라이스,피클"
18608,20131211,아침식사,"누룽지,닭곰탕,배추김치,쌀밥,아기볼조랭이떡조림,열무두부무침,우유,참나물겉절이"
18609,20131211,아침식사2,"딸기&쵸코우유,스크램블에그(경양식),식빵&모닝빵,야채샐러드,크림스프(경양식)"
18610,20131211,점심식사,"된장찌개,물미역무침,배추김치,쇠고기가지볶음,숙주삼색나물,쌀밥,오징어조림"
18611,20131211,저녁식사,"배추김치,부추겉절이,쌀밥,애기새송이볶음,어묵무국,이면수/데리야끼소스"
18612,20131211,점심식사2,"단무지,배추김치,쌀밥,야채샐러드,줄무늬감자튀김,치즈돈까스,크림스프"
18613,20131212,아침식사,"꽁치무조림,누룽지,무생채(미나리),미역국,배추김치,쌀밥,우유,청양풍잡채"
18614,20131212,아침식사2,"당근스프(경양식),식빵&모닝빵,야채샐러드,화인쿨"
18615,20131212,점심식사,"김치전,마늘쫑무침,뼈추린메기매운탕,생양파,석박지,쌀밥,풋고추,쌈장"
18616,20131212,저녁식사,"돈육야채볶음,배추김치,쌀밥,양배추,다시마쌈,오복채무침,피홍합탕"
18617,20131212,점심식사2,"김말이튀김,깍두기(손칼),단무지,당근스프(경양식),모듬커틀렛(새,휘),브로컬리감자샐러드,쌀밥"
18618,20131213,아침식사,"누룽지,닭살찜닭소스조림,두부찌개,배추김치,부추겉절이,쌀밥,오징어무국,우유"
18619,20131213,아침식사2,"식빵&모닝빵,야채샐러드,저지방우유,콘후레이크,크림스프"
18620,20131213,점심식사,"감자조림,고등어구이,깻잎양념절임,배추김치,쇠고기콩나물국,순대떡볶음,쌀밥"
18621,20131213,저녁식사,"계란찜,깍두기(손칼),류산슬덮밥,미소된장국,비빔만두"
18622,20131213,점심식사2,"단무지,멸치유자청볶음,배추김치,쌀밥,야채튀김(쑥갓),오징어회무침,우동"
18623,20131214,아침식사,"깐마늘고추장무침,누룽지,배추김치,쇠고기계란장조림,쌀밥,어묵양파볶음,우유,콩가루배추국"
18624,20131214,아침식사2,"두유,식빵&모닝빵,야채샐러드,크림스프(경양식)"
18625,20131214,점심식사,"동그랑땡계란전,배추김치,삼치무조림,새알미역국,시래기된장지짐,쌀밥,콩나물무침"
18626,20131214,저녁식사,"가자미구이,김치국,깍두기(손칼),물미역무무침,비엔나야채볶음,쌀밥"
18627,20131214,점심식사2,"깍두기(손칼),돈까스,쌀밥,야채샐러드,크림스프(경양식),푸실리샐러드,피클"
18628,20131215,아침식사,"고추참치야채볶음,누룽지,돈육불고기,배추김치,쌀밥,우유,참나물겉절이,콩나물국"
18629,20131215,아침식사2,"식빵&모닝빵,야채샐러드,야채스프,피크닉"
18630,20131215,점심식사,"닭볶음탕,멸치유자청볶음,배추김치,새송이마늘장조림,쌀밥,열무된장국,월동초겉절이"
18631,20131215,저녁식사,"계란말이,깍두기(손칼),물만두국,쌀밥,오이양파무침,오징어야채볶음"
18632,20131215,점심식사2,"단무지,배추김치,쌀밥,야채샐러드,야채스프,으깬감자샐러드,치즈함박스테이크&데미"
18633,20131216,아침식사,"깍두기(손칼),누룽지,마늘쫑건새우볶음,소방어소금구이,순두부찌개,시금치나물,쌀밥,우유"
18634,20131216,아침식사2,"검은콩우유,스크램블에그(경양식),식빵&모닝빵,야채샐러드,크림스프"
18635,20131216,점심식사,"계란찜,동태무조림,미역국,배추김치,섭산적단호박조림,쌀밥,오이생채"
18636,20131216,저녁식사,"김치볶음,돌나물무생채,쇠고기야채볶음,쌀밥,온두부&볶음김치,콩가루배추국"
18637,20131216,점심식사2,"감자튀김(맛),단무지,돈까스,배추김치,쌀밥,야채샐러드,크림스프"
18638,20131217,아침식사,"계란탕,누룽지,배추김치,쌀밥,우유,월동초겉절이,쭈꾸미볶음,참치야채전"
18639,20131217,아침식사2,"식빵&모닝빵,야채샐러드,야채스프,저지방우유,콘후레이크"
18640,20131217,점심식사,"단무지,두부유부된장국,배추김치,쫄면야채무침,카레라이스(브로콜리),후라이드치킨"
18641,20131217,저녁식사,"돈육불고기,무청씨래기된장지짐,배추김치,부추겉절이,북어무국,쌀밥"
18642,20131217,점심식사2,"깍두기(손칼),마카로니샐러드,쌀밥,야채샐러드,야채스프,치즈돈까스,피클"
18643,20131218,아침식사,"누룽지,동그랑땡구이,케찹,물미역무무침,배추김치,쌀밥,아구탕,오이생채,우유"
18644,20131218,아침식사2,"딸기&쵸코우유,식빵&모닝빵,야채샐러드,양송이스프(경양식)"
18645,20131218,점심식사,"두부양념장구이,마늘쫑&쌈장,무생채(잔파),배추겉절이,생양파,순대국밥(뼈),쌀밥,오징어회무침"
18646,20131218,저녁식사,"멸치해바라기씨조림,물파래무무침,석박지,쌀밥,아기볼조랭이떡조림,육개장"
18647,20131218,점심식사2,"단무지,배추김치,쌀밥,야채샐러드,양송이스프(경양식),크림소스떡볶이,함박스테이크"
18648,20131219,아침식사,"김구이,누룽지,된장찌개,모듬장조림,배추김치,쌀밥,연근조림,우유"
18649,20131219,아침식사2,"쇠고기스프,식빵&모닝빵,야채샐러드,콘후레이크,화인쿨"
18650,20131219,점심식사,"닭살단호박조림,배추김치,쌀밥,열무된장국,오복채무침,콩나물무침,탕수만두"
18651,20131219,저녁식사,"고등어구이,다시마채무침,돈육김치찌개,배추김치,쌀밥,청양풍잡채"
18652,20131219,점심식사2,"단무지채무침,쌀밥,어묵간장조림,잔치국수,쫑쫑썬김치,케이준치킨샐러드,콩나물무침"
18653,20131220,아침식사,"누룽지,무말랭이무침,배추김치,쌀밥,어묵김치국,오징어야채볶음,우유,햄계란부침"
